"",Date,Tweet_ID,Original_Tweet_Text,Updated_Clean_Text,Segment,New_Category
2385,2020-04-21,1252713501493284865,"🚨As of April 21 (4 pm), there are 5,143 confirmed cases of #COVID19 in Houston/Harris County and 79 deaths. A total of 1,260 patients have recovered. Our integrated dashboard will continue to provide updates daily https://t.co/df5gMbIsu1  #StayHome #SaveLivesStayHome https://t.co/NmWziP7hEM"," As of April 21 4 pm there are 5 143 confirmed cases of COVID19 in Houston Harris County and 79 deaths A total of 1 260 patients have recovered Our integrated dashboard will continue to provide updates daily ",1,0
2386,2020-04-21,1252679775451258880,"ICYMI: It’s always great to talk to my friends at @PCGNews and
 others to see how Texas agriculture is responding to the threats posed by #COVID19 and how the relief brought on by the CARES Act can help Texas farmers",ICYMI It s always great to talk to my friends at PCGNews and others to see how Texas agriculture is responding to the threats posed by COVID19 and how the relief brought on by the CARES Act can help Texas farmers,1,0
2387,2020-04-21,1252662079347200001,"#COVID19 Testing is available for you. If you think you might have #COVID19, complete the online screening ➡️https://t.co/RJElS6DjU7 to get tested at our drive-thru testing sites and mobile testing units located throughout the community. 
No online access? Call 832-927-7575. https://t.co/mm2uRU9m1J"," COVID19 Testing is available for you If you think you might have COVID19 complete the online screening ",1,5.88
2388,2020-04-21,1252650361640419328,"How about real clinical trials? “The nationwide study was not a rigorous experiment. But with 368 patients, it’s the largest look so far of hydroxychloroquine with or without the antibiotic azithromycin for COVID-19, which has killed more than 171,000 people as of Tuesday.” https://t.co/oxXmOuiDcJ","How about real clinical trials The nationwide study was not a rigorous experiment But with 368 patients it s the largest look so far of hydroxychloroquine with or without the antibiotic azithromycin for COVID 19 which has killed more than 171 000 people as of Tuesday ",1,0
2389,2020-04-21,1252633448868708352,Got to chat with @cityofcc Mayor Joe McComb today for an update on how Texans in Corpus Christi are handling #COVID19 and what more can be done to stop the spread of the virus.  They have been hit hard but still #TexasStrong,Got to chat with cityofcc Mayor Joe McComb today for an update on how Texans in Corpus Christi are handling COVID19 and what more can be done to stop the spread of the virus They have been hit hard but still TexasStrong,1,0
2390,2020-04-21,1252633098124222464,"WATCH @AmericaNewsroom: The first and most important thing we can do is defeat #COVID19, then we need to get our economy back on track. But Speaker Pelosi &amp; Sen. Schumer seem oblivious to the jobs &amp; businesses their funding blockade is destroying. https://t.co/mZDFPWOowE","WATCH AmericaNewsroom The first and most important thing we can do is defeat COVID19 then we need to get our economy back on track But Speaker Pelosi amp Sen Schumer seem oblivious to the jobs amp businesses their funding blockade is destroying ",1,0
2391,2020-04-21,1252622977327341568,"Remember, we are stronger together, safer apart. We've been through so much as a community and always come back stronger than ever! We must stay diligent with  #socialdistancing! We will get through this together - by staying apart! #StayHome #KeepHarrisCountyStrong #COVID19 https://t.co/WPIwuVLlP2","Remember we are stronger together safer apart We ve been through so much as a community and always come back stronger than ever We must stay diligent with socialdistancing We will get through this together by staying apart StayHome KeepHarrisCountyStrong COVID19 ",1,0
2392,2020-04-21,1252593560056205313,"As #Ramadan begins on the evening of April 23, we want to remind everyone to stay spiritually connected but physically apart during the #COVID19 pandemic. 
We can still practice acts kindness, charity and goodwill while maintaining physical distance. 
#Ramadan2020 #SaferApart https://t.co/aqVgOym58A","As Ramadan begins on the evening of April 23 we want to remind everyone to stay spiritually connected but physically apart during the COVID19 pandemic We can still practice acts kindness charity and goodwill while maintaining physical distance Ramadan2020 SaferApart ",1,0
2393,2020-04-21,1252550962859909120,"#COVIDー19 The data showed that 9 of 10 patients had an underlying medical condition, including:
—Hypertension: 49.7%
—Diabetes: 28.3%
—Chronic lung disease: 34.6%
—Cardiovascular disease: 27.8%
—Obesity: 48.3% https://t.co/YjabN89Bwc"," COVIDー19 The data showed that 9 of 10 patients had an underlying medical condition including Hypertension 49 7 Diabetes 28 3 Chronic lung disease 34 6 Cardiovascular disease 27 8 Obesity 48 3 ",1,0
2394,2020-04-21,1252549672813690880,"State report: Russian, Chinese, and Iranian disinformation narratives echoing each other on #COVID-19 https://t.co/AZp5iGI3bR via @politico","State report Russian Chinese and Iranian disinformation narratives echoing each other on COVID 19 ",1,0
2395,2020-04-21,1252542335679893504,"FDA Commissioner Stephen Hahn said ""people should be very cautious"" about tests that have not undergone the rigorous process of getting emergency use authorization from the agency. https://t.co/CO6ZFxCu59","FDA Commissioner Stephen Hahn said people should be very cautious about tests that have not undergone the rigorous process of getting emergency use authorization from the agency ",1,3.7
2396,2020-04-21,1252399937003773962,"COMMUNICATION PORTALS:

San Antonio COVID-19 website:
https://t.co/daX2EICzfG

American Sign Language:
https://t.co/eSig34N9t5

COVID-19 Hotline: 210.207.5779

Text COSAGOV to 55000 for text alerts

Ready South Texas app:
https://t.co/TwU7uY4AAC

11/12 https://t.co/ijMGHgAeeW","COMMUNICATION PORTALS San Antonio COVID 19 website ",1,0
2397,2020-04-21,1252399931450515458,"TESTING PROCEDURES AT FREEMAN:

You no longer need a doctor’s recommendation to get tested for COVID-19 at the Freeman Coliseum drive-through facility. You will still need to call 210-233-5970 between the hours of 8:00 a.m. and 5:00 p.m. to make an appointment.

8/12",TESTING PROCEDURES AT FREEMAN You no longer need a doctor s recommendation to get tested for COVID 19 at the Freeman Coliseum drive through facility You will still need to call 210 233 5970 between the hours of 8 00 a m and 5 00 p m to make an appointment 8 12,1,0
2398,2020-04-21,1252399929139453954,"SOUTH TEXAS BLOOD &amp; TISSUE CENTER:

If you’ve recovered from COVID-19, you may be able to help others by donating plasma. If you are interested, please email COVID19@southtexasblood.org or call them at 210-731-2719.

7/12 https://t.co/X3LHD2EUPH","SOUTH TEXAS BLOOD amp TISSUE CENTER If you ve recovered from COVID 19 you may be able to help others by donating plasma If you are interested please email COVID19 southtexasblood org or call them at 210 731 2719 7 12 ",1,0
2399,2020-04-21,1252399924110454790,"VENTILATOR / HOSPITAL BED CAPACITY:

514 of 710 ventilators are freely available, 72%. 25 are being used to fight COVID-19.

1792 of 4700 staffed hospital beds are freely available, 38%. 81 are currently being used in our fight against COVID-19.

5/12 https://t.co/oCvZ39slAD","VENTILATOR HOSPITAL BED CAPACITY 514 of 710 ventilators are freely available 72 25 are being used to fight COVID 19 1792 of 4700 staffed hospital beds are freely available 38 81 are currently being used in our fight against COVID 19 5 12 ",1,4.65
2400,2020-04-21,1252399921463844866,"EFFECTIVE NOW: Emergency order mandating face coverings in public for anyone over the age of 10 &amp; limiting essential retail to 25% of max occupancy.

Link to @CDC guide: https://t.co/peaDbGYJX6

Full text: https://t.co/GsDcLj4ICr

4/12 https://t.co/NTBSLuB9Qy","EFFECTIVE NOW Emergency order mandating face coverings in public for anyone over the age of 10 amp limiting essential retail to 25 of max occupancy Link to CDC guide ",1,0
2401,2020-04-21,1252399912290881538,"COVID-19 UPDATE:

Good evening, San Antonio.

We are now at 1029 confirmed cases of COVID-19 in Bexar County, up 14 from yesterday.

Of the 1029:
- 18% are travel related
- 41% are close contact
- 34% are community transmission
- 7% are under investigation

1/12 https://t.co/oRibRO10pN","COVID 19 UPDATE Good evening San Antonio We are now at 1029 confirmed cases of COVID 19 in Bexar County up 14 from yesterday Of the 1029 18 are travel related 41 are close contact 34 are community transmission 7 are under investigation 1 12 ",1,0
2402,2020-04-20,1252359541750026241,"The #COVID19 pandemic has caused an influx of stress, anxiety &amp; financial woes,creating a tense living environment for some &amp; putting many some our most vulnerable communities like the elderly at risk of abuse from caretakers. Save a loved one from abuse with these simple tips. https://t.co/TVIKXK6BXM","The COVID19 pandemic has caused an influx of stress anxiety amp financial woes creating a tense living environment for some amp putting many some our most vulnerable communities like the elderly at risk of abuse from caretakers Save a loved one from abuse with these simple tips ",1,0
2403,2020-04-20,1252345747292385282,"🚨Harris County Public Health (HCPH) is releasing #Race and #Ethnicity data on all confirmed cases within Harris County (not include @HoustonTX ).
We will update this chart regularly and are working on incorporating this into our data dashboard here: https://t.co/df5gMbqR5r https://t.co/RUzLI6wTgE"," Harris County Public Health HCPH is releasing Race and Ethnicity data on all confirmed cases within Harris County not include HoustonTX We will update this chart regularly and are working on incorporating this into our data dashboard here ",1,0
2404,2020-04-20,1252341458025066498,"🚨As of April 20 (4 pm), there are 4,977 confirmed cases of #COVID19 in Houston/Harris County and 78 deaths. 
A total of 1,159 patients have recovered. 
Our integrated dashboard will continue to provide updates daily https://t.co/df5gMbqR5r
#StayHome  #SaveLivesStayHome https://t.co/nFNZ2a4TC4"," As of April 20 4 pm there are 4 977 confirmed cases of COVID19 in Houston Harris County and 78 deaths A total of 1 159 patients have recovered Our integrated dashboard will continue to provide updates daily ",1,0
2405,2020-04-20,1252331406811947009,1/3 - My interview on HBO’s Real Time with Bill Maher. Is the narrative about the administration’s COVID-19 response true? Bill and I debate it. Watch (THREAD): https://t.co/deXPwDTHMF,"1 3 My interview on HBO s Real Time with Bill Maher Is the narrative about the administration s COVID 19 response true Bill and I debate it Watch THREAD ",1,0
